x,y,cat,,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14
618869,577243,0,,618869,577243,817410,346944,416039,730594,796943,674692,843833,170416,338588,543875,170022,347877,619339,401624,188424,849785,305292,175260,183026,545377,509956,141698,396621,381952,870630,516603,676962,897430
567188,560044,0,,567188,560044,841928,398948,414512,793966,827192,785316,850663,157840,341578,558672,165657,338722,619295,397643,240171,843940,256120,141529,152658,569277,516084,178725,416893,347737,843111,581603,594720,848457
636628,533309,0,,636628,533309,816145,349032,398478,822297,818209,719382,812240,177846,371616,570648,186361,351075,578878,420108,163766,859386,390934,170420,172116,513383,535034,172649,398980,407667,869718,536928,658748,777680
560362,567914,0,,560362,567914,818622,370753,424375,721868,795200,786424,838609,140215,331987,568997,213022,338238,533577,355107,191257,802651,358562,112650,95899,530846,529858,213114,404273,429948,857648,511640,700341,869730
595014,632844,0,,595014,632844,786245,292352,403890,792420,817777,724927,850959,157920,341329,565571,155228,357729,615934,426539,224852,934148,355499,224982,144325,538991,496384,166644,397851,400846,881571,532467,640432,837036
605876,550640,0,,605876,550640,784164,285702,400902,772920,846512,683647,859703,156782,334350,556417,171614,435530,690195,475150,261093,844962,363437,77975,166597,572855,519201,139101,447192,359893,860230,528054,668519,860048
604352,573425,0,,604352,573425,805390,319676,402367,782997,825080,746712,854753,190254,330482,571217,175586,365049,673514,390760,228711,848090,232043,177614,105193,596017,575022,213534,350428,392503,861966,562885,672668,861428
600679,599545,0,,600679,599545,790774,303642,472917,830363,824674,806300,895723,126593,338950,572545,187858,381077,657120,386782,183478,851724,246753,175170,166840,562425,469404,181944,451853,420873,898736,548642,638004,837697
596891,579476,0,,596891,579476,803277,319525,418621,840463,822616,735941,857833,170565,289087,565427,171074,293610,549945,372313,201080,823689,327204,152871,117089,561455,464672,193513,402566,415798,961951,577029,673071,856021
614943,540976,0,,614943,540976,833182,379714,329002,727685,805391,732659,850200,164752,343997,585193,153738,360530,675858,410545,118590,857150,371685,151612,141718,549576,491609,180519,362753,369848,866878,501919,668772,858570
604415,571400,0,,604415,571400,773023,251826,418618,811618,823250,732088,845303,150476,365567,547606,199043,270173,626586,415166,264798,767716,291723,177824,117959,536156,470314,178936,407188,396576,874791,559085,636871,929410
603698,573585,0,,603698,573585,801609,320399,425356,745471,850376,739749,877422,134877,320827,519618,165886,348709,618449,404599,313609,860065,324488,180658,125351,529954,481067,172555,380139,434251,874239,594786,599612,859210
658199,568743,0,,658199,568743,778965,282290,470922,770669,821337,733356,850153,155701,286990,529505,159428,300364,638783,399478,232246,844226,340048,131847,140706,547367,508797,176269,409167,449719,915504,527751,739318,810528
598759,582942,0,,598759,582942,814317,333112,400598,790903,796786,724615,819256,201704,321517,569562,197463,378513,578113,395458,237757,834092,295311,115000,138012,558263,491145,206344,405470,392374,758172,608152,654937,781879
671269,590258,0,,671269,590258,805080,323708,412851,774986,862425,741010,871689,155981,388806,569524,161273,347538,622557,361134,222682,806314,239495,163949,135284,555664,485361,169229,359036,365793,859515,505303,663095,949045
593317,534085,0,,593317,534085,801080,318049,492415,829655,825690,703854,818014,140185,411796,581307,186082,330058,635324,420555,243331,844022,267521,119941,142663,556520,474527,107596,398617,402424,861033,507671,658734,883214
608557,590278,0,,608557,590278,799724,318884,400079,749617,800872,672603,815298,167390,331440,551885,143732,279724,666135,430421,197362,870337,401396,125431,112673,516997,499643,171625,408714,391412,837880,444574,647968,877873
623004,508050,0,,623004,508050,798059,316113,417673,785965,825395,715780,864088,171351,325958,573367,142899,329415,689725,465685,229857,843917,260930,184935,137657,611252,514722,190943,382222,441817,827672,545966,682699,851115
601900,569391,0,,601900,569391,806176,320301,424720,768456,843911,730036,902529,162041,348171,569251,156977,424622,593601,445149,244257,776516,336085,170252,119237,591137,474641,81263,403751,385539,869960,562146,684739,884934
641031,593074,0,,641031,593074,769876,257669,386415,801444,820238,732928,908069,146564,344239,530765,174878,362329,615094,383077,224083,852922,291782,159562,186380,487625,495995,160032,400548,402390,858151,548242,667620,855461
589658,640498,0,,589658,640498,825716,373098,426689,788562,848570,703697,799326,106384,419151,577335,148915,338914,624599,417673,309399,838744,307616,207295,113099,546732,516963,174184,393828,404314,877440,529137,616281,845406
567565,573952,0,,567565,573952,791983,298565,430747,776261,825515,738284,854996,81095,321309,569996,187324,377187,573969,434110,271205,817620,352910,145624,176278,550602,521006,163218,373943,376926,821835,564313,697161,840318
559078,570088,0,,559078,570088,801386,313545,405714,781619,820367,732364,843813,182032,386377,574187,175766,380534,642881,403147,242247,864253,294653,104623,158773,588778,434581,123267,390182,360941,846371,578530,679237,862389
639431,588155,0,,639431,588155,804871,317801,429220,787348,822025,749214,888504,147016,342099,561508,185071,362905,634383,422065,235337,831592,372883,222824,140962,518168,514876,182995,391776,409868,829482,475863,664260,859029
566609,537592,0,,566609,537592,810903,332925,427850,762201,837718,761480,877964,242679,366688,562413,158550,354818,582389,428200,232357,810798,318707,160697,144856,551807,501416,172980,342501,336320,860507,526669,674121,858589
568570,579335,0,,568570,579335,838276,395673,434080,785264,871723,685520,851866,156896,321657,538660,174672,345849,617330,369828,252199,828023,281548,175184,155943,576199,513991,165072,401923,417123,878696,530134,700962,927047
660650,615038,0,,660650,615038,810543,341180,473514,788780,850904,720163,821361,175823,403004,613466,169880,343122,621989,394856,267049,950249,307747,128551,152584,564548,512900,219252,342400,426090,837312,572687,723397,859761
667639,571164,0,,667639,571164,777978,252419,412386,777312,816775,739989,810775,160434,363304,553764,109090,326101,651828,468138,245678,821691,336991,217448,165356,570715,510739,121103,405325,407466,886773,509047,648230,857418
596796,529933,0,,596796,529933,820258,351165,430686,844506,822103,732911,843150,156573,384922,582877,187854,354777,612936,398723,241138,844374,270233,195701,127858,609681,509522,174376,369480,377148,879805,547494,677896,867053
606111,617846,0,,606111,617846,801997,319385,409142,811927,815455,755486,844088,150085,304556,568584,153903,353738,613351,407952,246182,840370,311433,134432,149758,564768,507862,172954,416110,374296,859679,541785,680828,839011
616060,590779,0,,616060,590779,779437,281959,422198,724557,835648,756631,830620,117906,336787,538925,190241,329582,562777,437516,264175,824349,375353,117180,129550,560106,512716,181316,401162,412142,910683,612854,680757,826912
602873,527864,0,,602873,527864,810253,323873,392185,713763,868626,737331,835790,127898,327998,571265,102983,382712,533212,366954,266977,887963,315146,160782,159271,568953,483423,111797,442931,430123,860863,546060,673826,880137
571334,594145,0,,571334,594145,794826,309589,412677,786951,825997,730652,819541,117296,303269,531608,143117,345163,618113,400002,274685,883097,311163,166821,151374,538387,505603,147517,478361,409520,874110,541972,694897,834591
602167,543919,0,,602167,543919,814280,344223,399149,784376,817252,730254,858703,157931,313649,523765,188985,367645,609344,448128,244260,847060,305333,171939,129030,588495,482628,171320,401313,405195,790149,565157,683585,905984
605100,573307,0,,605100,573307,832651,373469,382693,749680,877906,722361,857846,153281,337889,558031,174834,411644,615342,413931,256073,917590,332470,161202,155430,549012,541790,172616,357466,354094,873984,580836,671609,815681
546640,560043,0,,546640,560043,794142,306704,527515,831478,808440,729985,876408,183646,360165,553303,144228,344974,623989,368662,258416,835432,302266,185591,172756,612694,473649,178184,417617,414816,873742,448214,669748,863109
585195,555011,0,,585195,555011,802041,319504,448519,805219,791470,751113,842576,153072,340032,561740,146821,297434,620187,400168,241687,844256,370775,144355,93459,514032,520763,250478,417281,410881,894785,440382,674659,860894
651740,589474,0,,651740,589474,804190,320706,430779,770145,841654,764836,848974,199427,338634,564414,171848,343242,687638,439257,282603,846165,314552,151035,99569,523174,494000,189403,470047,410943,874312,574582,659734,844127
589112,536573,0,,589112,536573,798983,325682,413556,758080,825429,732758,862925,243856,351459,565704,94382,320888,573925,449341,228032,893055,343145,172236,148080,544056,533931,173291,378824,430343,879902,518647,656156,868643
582057,543124,0,,582057,543124,840462,402858,392140,769924,804706,788001,856561,128799,412767,593558,154412,310120,547270,403384,226949,889283,331212,162496,169322,577938,485110,150541,369227,397853,851462,526597,653258,860766
690968,555952,0,,690968,555952,799912,323363,416855,794023,820194,734233,834171,189042,283474,532727,176490,344679,619318,361696,264274,813041,299460,144708,173847,514665,528679,199079,397918,462032,839012,550376,684131,898331
609030,552436,0,,609030,552436,804119,328544,389713,772742,869991,705259,872516,217570,336928,557412,170616,352610,588432,446279,139601,914203,383894,179880,136418,562926,545699,174099,397331,407010,808097,502521,666516,859837
632125,541413,0,,632125,541413,804358,320802,398498,776720,809779,663654,869167,105039,366478,594677,81648,360080,592924,393730,229131,842806,345703,149860,140047,540043,517495,186329,427810,400178,879500,590791,655237,871554
603445,630598,0,,603445,630598,803057,331037,473727,807244,822078,711840,819670,183364,343450,570659,153607,379395,615325,383841,236274,861302,331381,162660,74519,527539,520461,173217,401708,409924,864721,548447,653592,959882
628264,616214,0,,628264,616214,803031,325811,389410,788256,866139,717138,846575,159002,331616,565089,183970,355973,611875,422910,261819,863523,344364,213940,146681,562995,456821,105575,426172,363147,866044,584750,659280,845579
577242,574073,0,,577242,574073,784151,283760,377230,790154,829379,718721,895127,152283,354529,573677,105444,361358,681941,370225,200005,825237,378347,144880,110877,562558,495388,156422,401411,414503,876151,582116,646422,900526
604090,574392,0,,604090,574392,800444,311497,415564,784464,837582,763266,830445,186055,276703,559740,158571,361986,620818,396967,310591,841778,322789,137560,95071,503965,514934,219169,409823,412908,819250,517655,627580,840406
607911,576556,0,,607911,576556,802004,317772,456799,844976,783999,732487,792179,148539,282066,560178,177579,319865,662154,385013,244049,817710,328425,159826,136232,576477,508989,168995,386068,422517,807278,566392,604546,847329
600665,638890,0,,600665,638890,803470,319069,444336,820061,800231,732106,852410,187705,331366,567311,198892,322470,554938,347875,235022,911236,341137,78287,146120,576624,500474,169746,398255,405428,872033,558924,631316,837043
600117,539079,0,,600117,539079,811277,335577,404359,783919,862569,719773,853554,158012,321910,573825,216975,296647,628655,321099,256512,837094,317771,154916,107965,535173,504511,149234,346358,384801,894268,532597,705518,925936
631182,565466,0,,631182,565466,803332,315488,453154,776082,838764,652792,927170,250593,290107,571927,166654,350678,619628,399433,236495,861569,336266,148507,103153,601002,467144,147308,397735,448097,846752,613846,662898,884734
695646,652231,0,,695646,652231,800037,317963,425019,759577,849343,713993,825605,167750,281979,518199,189102,333074,660333,393215,256889,880721,342066,119083,158283,570550,512733,174091,348847,425164,850478,566230,718088,852181
619445,567491,0,,619445,567491,813436,360446,415895,775793,828297,715480,846731,162515,374695,563163,198712,303299,618391,348381,258528,856273,297177,88467,206219,604081,452791,156805,394761,461494,849777,531138,666315,872311
613191,571942,0,,613191,571942,800694,316789,420083,787815,821259,750089,878170,123364,340191,567638,137098,384889,565829,395454,233284,860085,280519,165350,116492,509399,488800,197919,357253,388075,823584,568458,710082,881600
567428,580005,0,,567428,580005,838129,404012,506612,858859,874643,729921,884966,133900,338583,563529,144306,328086,617689,397001,257480,849037,305901,166656,97430,598804,593887,210595,402267,410395,823202,619103,674433,860605
590583,623314,0,,590583,623314,764997,249477,436648,859634,819058,729125,866987,154415,358312,559466,142455,343512,604554,393193,269354,811847,284757,175853,193275,538687,561725,168220,415233,441297,843715,568319,685821,816579
606289,670243,0,,606289,670243,800316,311699,403522,785432,817018,729596,846284,113820,338474,564151,178319,318244,572417,403906,222445,891438,281732,221764,116860,550810,528011,201615,404445,402466,861023,545953,678856,850293
585175,574133,0,,585175,574133,806848,320541,401407,759648,797804,715342,873474,159567,338205,566246,168886,353913,659193,384523,222356,840843,321262,178491,179834,541387,514428,222503,408224,399767,889743,560547,669427,846395
634967,579020,0,,634967,579020,805462,317833,403852,792473,838515,768484,878258,158631,342901,582886,174656,393278,632060,367800,236207,886769,344710,213543,143226,522375,512051,145220,369044,371649,862785,579661,687043,806921
