x,y,cat
0.501,0.092,0
1.212,0.163,1
0.841,0.10400000000000001,0
0.549,-0.004,0
1.458,0.044,1
0.86,0.083,0
0.393,0.022,0
0.631,0.112,0
0.429,0.034,0
0.631,0.068,0
0.785,0.059000000000000004,0
0.965,0.048,1
0.989,0.16,1
1.301,0.006,1
1.231,0.171,1
1.342,0.171,1
0.445,0.125,0
1.154,0.14100000000000001,1
1.089,0.14100000000000001,1
1.537,0.182,1
0.503,0.023,0
0.637,0.081,0
0.459,0.002,0
0.516,0.077,0
0.336,0.032,0
0.619,0.051000000000000004,0
0.5740000000000001,0.047,0
0.706,0.03,0
0.5710000000000001,0.022,0
0.746,0.06,0
0.92,0.11,1
0.801,0.093,0
0.552,0.112,0
0.661,0.11,0
0.444,0.15,0
1.367,0.137,1
0.581,0.10300000000000001,0
0.8220000000000001,0.052000000000000005,0
0.503,0.17500000000000002,0
0.6960000000000001,0.07100000000000001,0
0.729,0.064,0
1.217,0.148,1
0.715,0.068,0
0.757,0.093,0
0.308,0.113,0
0.841,0.082,0
1.536,0.194,1
0.379,0.014,0
0.625,-0.004,0
1.0210000000000001,0.05,1
1.043,0.145,1
0.9400000000000001,0.07,1
0.63,0.169,0
1.249,0.10400000000000001,1
0.728,0.032,0
0.804,0.047,0
0.445,0.117,0
0.659,0.08700000000000001,0
0.936,0.139,1
0.512,0.113,0
0.661,0.059000000000000004,0
0.5650000000000001,0.019,0
0.5,-0.009000000000000001,0
1.038,0.146,1
0.915,0.012,1
0.883,0.067,1
1.002,0.096,1
0.538,0.055,0
0.757,0.068,0
0.858,0.101,0
0.5640000000000001,0.126,0
0.436,-0.008,0
0.5730000000000001,0.048,0
0.547,0.05,0
0.546,0.043000000000000003,0
1.22,0.163,1
0.468,0.079,0
1.297,0.017,1
0.67,0.058,0
0.517,0.093,0
0.448,0.038,0
0.748,0.07100000000000001,0
1.358,-0.012,1
0.62,0.113,0
1.566,0.17300000000000001,1
0.647,0.099,0
0.46900000000000003,0.097,0
0.5670000000000001,0.011,0
1.0010000000000001,0.134,1
0.54,-0.008,0
0.582,0.044,0
0.437,0.105,0
0.506,0.033,0
1.288,0.158,1
1.385,0.146,1
0.506,0.04,0
0.863,0.07,0
0.527,0.057,0
0.527,0.057,0
0.549,0.046,0
0.541,0.022,0
0.623,0.018000000000000002,0
1,0.126,1
1.452,-0.008,1
0.686,0.057,0
0.596,0.064,0
1.3840000000000001,0.07,1
0.549,0.093,0
0.584,0.157,0
0.486,0.093,0
1.094,0.148,1
0.489,0.095,0
1.04,0,1
0.591,0.018000000000000002,0
1.399,-0.003,1
0.622,0.056,0
0.272,0.152,0
1.232,0.171,1
1.291,0.17200000000000001,1
0.28700000000000003,-0.003,0
0.768,0.099,0
0.835,0.099,0
1.431,0.151,1
0.808,0.088,0
0.542,0.008,0
1.0150000000000001,0.148,1
0.68,0.059000000000000004,0
0.499,0.047,0
1.195,0.146,1
0.382,0.14100000000000001,0
0.382,0.14100000000000001,0
0.6880000000000001,0.063,0
0.5,0.01,0
0.5,0.01,0
0.653,0.044,0
0.6910000000000001,0.06,0
0.533,-0.006,0
0.996,0.106,1
0.077,0.022,0
1.24,0.162,1
0.511,0.055,0
0.592,0.098,0
0.423,0.182,0
1.2530000000000001,0.154,1
1.07,0.074,1
0.606,0.17,0
0.613,0.065,0
0.39,0.089,0
0.706,0.03,0
0.706,0.03,0
0.557,0.07100000000000001,0
1.37,0.136,1
1.012,0.042,1
0.503,0.128,0
0.5650000000000001,0.02,0
1.283,0.164,1
1.5130000000000001,0.001,1
0.618,0.10200000000000001,0
0.41300000000000003,0.108,0
0.5750000000000001,0.023,0
0.383,0.089,0
0.882,0.064,1
0.526,-0.001,0
0.562,-0.007,0
0.396,-0.003,0
0.458,-0.006,0
0.877,0.091,1
0.5710000000000001,-0.008,0
0.47100000000000003,0.105,0
0.756,0.078,0
0.47000000000000003,0.075,0
0.9400000000000001,0.099,1
0.552,-0.002,0
0.371,0.08600000000000001,0
0.882,0.061,1
0.5760000000000001,0.10400000000000001,0
1.341,0.19,1
0.452,0.146,0
1.289,0.153,1
1.371,0.03,1
0.536,0.067,0
0.528,-0.001,0
0.743,0.079,0
0.93,0.133,1
1.441,0.14,1
0.531,0.122,0
0.502,0.005,0
0.389,0.10200000000000001,0
0.483,0.09,0
0.492,0.012,0
0.79,0.08,0
1.198,0.159,1
0.847,0.128,0
0.513,0.153,0
0.53,0.017,0
0.581,0.028,0
0.5660000000000001,0.049,0
0.496,0.159,0
0.34700000000000003,0.157,0
0.588,0.058,0
1.1360000000000001,0.149,1
0.549,-0.006,0
0.5660000000000001,0.033,0
0.866,0.112,1
0.772,0.055,0
0.607,0.064,0
0.5710000000000001,0.008,0
0.47700000000000004,0.14100000000000001,0
0.464,0.018000000000000002,0
1.215,0.14,1
0.6930000000000001,0.06,0
0.746,0.114,0
0.716,0.07100000000000001,0
0.499,0.121,0
1.056,0.134,1
0.505,0.111,0
0.5670000000000001,-0.01,0
0.356,0.076,0
1.209,0.161,1
0.5680000000000001,0.13,0
1.433,0.169,1
0.552,0.106,0
0.5710000000000001,0.073,0
0.58,0.061,0
0.88,0.046,1
0.724,0.082,0
0.494,0.162,0
1.687,0.10400000000000001,1
0.527,0.156,0
0.772,0.063,0
0.51,0.106,0
0.885,0.064,1
1.2790000000000001,0.14400000000000002,1
1.225,0.155,1
0.619,0.064,0
0.772,0.094,0
1.45,0.161,1
0.714,0.012,0
0.759,0.017,0
1.349,0.155,1
0.751,0.025,0
0.451,0.132,0
0.536,0.085,0
1.197,0.152,1
0.7020000000000001,0.115,0
0.811,0.067,0
1.52,0.01,1
0.987,0.11800000000000001,1
0.585,0.039,0
0.849,0.11900000000000001,0
0.539,0.11800000000000001,0
0.976,0.115,1
1.488,0.182,1
0.892,0.129,1
0.532,0.08700000000000001,0
0.78,0.079,0
0.656,0.05,0
0.648,0.038,0
0.889,0.076,1
1.0110000000000001,0.051000000000000004,1
0.6880000000000001,0.094,0
0.323,-0.007,0
0.806,0.002,0
0.733,0.085,0
0.892,0.182,1
0.797,0.14300000000000002,0
0.5650000000000001,0.15,0
0.585,0.048,0
0.745,0.069,0
0.8,0.063,0
0.866,0.07200000000000001,0
0.809,0.004,0
0.547,0.14300000000000002,0
1.485,-0.008,1
1.319,0.154,1
0.5730000000000001,0.088,0
1.1300000000000001,0.14300000000000002,1
0.495,0.008,0
0.5750000000000001,0.047,0
0.518,0.018000000000000002,0
0.483,0.009000000000000001,0
0.379,0.128,0
0.379,0.128,0
0.497,0.014,0
0.7020000000000001,0.049,0
0.43,0.011,0
0.515,0.10400000000000001,0
0.452,0.126,0
0.972,0.114,1
0.424,0.107,0
0.587,0.1,0
0.613,0.046,0
0.398,0.152,0
0.995,0.133,1
0.357,0.094,0
0.872,0.116,1
0.524,0.165,0
0.528,0.14,0
0.651,-0.009000000000000001,0
0.888,0.133,1
0.839,0.073,0
0.852,0.073,0
0.8160000000000001,0.075,0
0.481,0.042,0
1.04,0.121,1
1.532,0.171,1
0.627,0.055,0
1.058,0.147,1
0.584,0.01,0
0.517,0.065,0
0.47600000000000003,-0.005,0
0.308,0.079,0
0.559,0,0
0.5760000000000001,0.011,0
1.179,0.128,1
0.593,0.058,0
0.685,0.04,0
0.685,0.04,0
0.5640000000000001,0.02,0
0.865,0.055,0
1.3960000000000001,0.157,1
0.617,0.051000000000000004,0
0.531,0.097,0
0.585,0.11,0
1.119,0.126,1
1.103,0.11800000000000001,1
0.443,0.133,0
1.735,0.159,1
0.625,0.097,0
0.8190000000000001,0.051000000000000004,0
0.836,0.049,0
0.662,0.073,0
0.9520000000000001,0.045,1
1.141,0.152,1
0.47800000000000004,0.038,0
0.655,0.107,0
1.793,0.194,1
1.474,0.163,1
0.6910000000000001,0.064,0
1.4040000000000001,0.179,1
0.562,0.006,0
0.5690000000000001,0.026000000000000002,0
0.491,0.115,0
1.304,0.165,1
0.401,0.04,0
0.971,0.135,1
1.54,0.17400000000000002,1
0.641,0.113,0
0.5650000000000001,0.069,0
0.511,0.101,0
0.47600000000000003,0.028,0
0.923,0.113,1
1.348,0.176,1
0.422,0.02,0
0.922,0.069,1
1.163,0.088,1
0.403,-0.013000000000000001,0
1.056,0.156,1
0.538,0.007,0
0.8310000000000001,0.064,0
0.709,0.08,0
1.2,0.14300000000000002,1
0.461,0.16,0
1.151,-0.007,1
0.893,0.097,1
0.311,0.1,0
0.468,0.011,0
0.99,0.062,1
0.489,0.16,0
1.2510000000000001,0.152,1
0.512,0.053,0
0.52,0.007,0
0.363,0.044,0
0.543,0.006,0
0.667,0.099,0
0.432,0.095,0
1.01,0.11800000000000001,1
0.637,0.07200000000000001,0
0.505,0.07200000000000001,0
0.516,0.106,0
0.51,0.166,0
0.722,0.06,0
0.546,0.10200000000000001,0
0.856,0.091,0
0.788,0.123,0
0.8180000000000001,0.122,0
0.675,0.062,0
0.5680000000000001,0.109,0
0.377,-0.006,0
0.883,0.132,1
0.849,0.094,0
0.8230000000000001,0.05,0
0.5760000000000001,0.153,0
0.596,0.092,0
1.025,0.158,1
1.099,0.157,1
0.966,0.11,1
1.341,0.17200000000000001,1
0.342,0.016,0
0.866,0.059000000000000004,0
0.645,0.063,0
1.234,-0.007,1
0.451,0.027,0
1.084,0.14300000000000002,1
1.187,0.149,1
1.291,0.063,1
0.601,0.046,0
0.708,0.08600000000000001,0
0.708,0.08600000000000001,0
0.443,0.032,0
0.882,0.14100000000000001,1
1.03,0.135,1
0.763,0.057,0
1.139,0.139,1
0.995,0.121,1
0.996,0.129,1
1.029,0.147,1
0.41400000000000003,0.043000000000000003,0
1.467,0.179,1
0.491,0.11800000000000001,0
1.3760000000000001,0.08600000000000001,1
1.078,0.153,1
0.422,0.105,0
0.838,0.078,0
0.511,0.035,0
0.558,0.022,0
0.427,0.10400000000000001,0
0.246,0.10300000000000001,0
0.377,0,0
0.442,0.165,0
0.489,0.152,0
0.451,0.054,0
0.492,0.132,0
0.343,0.092,0
0.633,0.112,0
0.453,-0.011,0
0.8130000000000001,0.059000000000000004,0
0.49,0.1,0
0.895,0.062,1
0.648,0.098,0
0.842,0.06,0
0.851,0.059000000000000004,0
1.339,0.154,1
1.353,0.136,1
1.006,0.107,1
0.627,0.089,0
0.598,0.043000000000000003,0
0.8240000000000001,0.093,0
0.588,0.107,0
0.484,0.041,0
1.558,0.095,1
0.599,0.046,0
0.504,0.02,0
0.781,0.091,0
0.577,0.07200000000000001,0
0.535,0.132,0
1.2730000000000001,0.149,1
0.47300000000000003,0.032,0
0.974,0.132,1
0.459,0.083,0
0.729,-0.006,0
1.118,0.13,1
1.3980000000000001,0.17300000000000001,1
1.245,0.159,1
0.501,0.148,0
0.881,0.105,1
0.714,0.096,0
0.687,0.062,0
1.348,0.15,1
0.5700000000000001,0.05,0
0.517,0.112,0
0.653,0.058,0
1.17,0.154,1
0.8300000000000001,0.052000000000000005,0
0.855,0.148,0
0.6960000000000001,0.04,0
1.143,0.149,1
1.485,0.151,1
1.187,0.149,1
0.539,0.112,0
0.78,0.07,0
0.515,0.049,0
1.201,0.161,1
0.719,0.098,0
0.59,0.10400000000000001,0
0.913,0.014,1
0.394,0.002,0
0.523,0.046,0
1.2,0.14200000000000002,1
0.89,0.057,1
0.863,0.067,0
0.555,0.097,0
0.467,0.089,0
0.561,-0.015,0
0.621,0.063,0
0.8,0.167,0
0.9400000000000001,0.125,1
0.664,0.068,0
1.285,0.165,1
0.5650000000000001,0.161,0
0.594,0.111,0
0.656,0.055,0
1.01,0.152,1
1.034,0.152,1
0.53,0.041,0
1.123,0.149,1
0.551,0.14,0
1.6400000000000001,0.037,1
1.5070000000000001,0.01,1
1.657,0.05,1
0.516,0.121,0
0.625,0.048,0
0.625,0.048,0
0.746,0.13,0
1.052,0.097,1
0.484,0.017,0
1.356,0.025,1
0.5680000000000001,0.059000000000000004,0
0.768,0.097,0
0.845,0.065,0
0.736,0.053,0
0.648,-0.015,0
1.1480000000000001,0.14400000000000002,1
0.561,0.165,0
0.911,0.063,1
1.456,0.158,1
0.40700000000000003,-0.001,0
0.518,0.11,0
1.281,0.14300000000000002,1
0.8300000000000001,0.122,0
0.594,0.054,0
1.225,0.149,1
1.01,0.067,1
0.372,0.165,0
0.45,0.161,0
0.71,0.09,0
0.521,0.11800000000000001,0
0.758,0.054,0
0.53,0.001,0
0.455,0.157,0
0.963,0.10400000000000001,1
0.9440000000000001,0.113,1
0.988,0.116,1
1.087,0.149,1
0.502,0.158,0
0.451,0.094,0
1.201,0.156,1
1.078,0.095,1
0.46900000000000003,0.026000000000000002,0
1.33,0.155,1
0.607,0.002,0
0.587,0.04,0
0.583,0.045,0
0.8180000000000001,0.077,0
0.526,0.044,0
0.737,0.051000000000000004,0
0.805,0.059000000000000004,0
0.783,0.078,0
1.175,0.11900000000000001,1
0.733,0.149,0
1.496,0.161,1
1.617,0.045,1
0.32,0.099,0
0.87,0.082,1
1.469,0.025,1
0.9560000000000001,0.064,1
0.449,0.05,0
0.524,0.117,0
1.235,0.054,1
1.184,0.126,1
0.972,0.054,1
0.372,0.039,0
0.392,0.053,0
0.66,0.069,0
0.668,0.14100000000000001,0
1.09,0.145,1
0.795,0.10200000000000001,0
0.639,0.06,0
0.47100000000000003,0.006,0
0.675,0.063,0
0.439,0.019,0
0.448,0.016,0
0.9530000000000001,0.075,1
0.8230000000000001,0.099,0
0.582,-0.013000000000000001,0
0.423,0.012,0
0.443,-0.011,0
1.064,0.081,1
0.656,0.073,0
0.663,0.07,0
0.482,0.002,0
0.926,0.135,1
1.5170000000000001,0.166,1
0.587,0.092,0
1.5210000000000001,0.14100000000000001,1
0.244,0.022,0
0.5660000000000001,0.138,0
0.428,0.09,0
0.8270000000000001,0.083,0
1.026,0.124,1
0.783,0.057,0
0.64,0.053,0
0.604,0.003,0
0.40800000000000003,0.111,0
1.246,0.156,1
0.516,0.005,0
0.422,0.049,0
0.5690000000000001,0.11,0
0.541,0.116,0
0.5710000000000001,0.032,0
0.866,0.092,0
0.5700000000000001,0.02,0
0.534,0.155,0
0.5680000000000001,0.031,0
0.748,0.091,0
0.613,0.044,0
0.732,0.05,0
0.56,0.032,0
1.057,0.136,1
1.108,0.149,1
1.161,0.156,1
0.451,0.091,0
1.475,0.013000000000000001,1
0.531,0.007,0
0.541,0.004,0
0.874,0.08600000000000001,1
0.603,-0.012,0
0.58,0.032,0
1.117,0.106,1
0.91,0.128,1
0.871,0.061,1
1.031,0.162,1
1.496,0.13,1
0.457,0.162,0
0.886,0.084,1
0.544,-0.011,0
0.524,0.097,0
1.2,0.167,1
1.205,0.167,1
0.529,0.11,0
0.79,0.076,0
0.291,0.083,0
1.278,0.002,1
0.925,0.105,1
0.848,0.091,0
0.868,0.146,1
0.989,0.096,1
0.323,-0.022,0
0.8300000000000001,0.061,0
0.885,0.094,1
1.528,0.166,1
0.8140000000000001,0.062,0
1.215,0.044,1
1.335,0.168,1
0.714,0.088,0
0.577,0.111,0
0.376,0.1,0
0.49,0.108,0
1.178,0.146,1
0.9,0.05,1
1.605,0.07,1
1.337,0.156,1
0.46900000000000003,0.017,0
1.033,0.14200000000000002,1
0.501,0.018000000000000002,0
0.862,0.084,0
0.545,0.03,0
1.34,0.156,1
0.674,0.062,0
0.5670000000000001,0.025,0
1.5250000000000001,0.014,1
0.585,0.032,0
0.663,0.052000000000000005,0
0.51,0.10400000000000001,0
0.368,0.032,0
0.972,0.08700000000000001,1
0.756,0.121,0
0.882,0.10400000000000001,1
0.518,0.065,0
0.511,0.16,0
0.524,0.095,0
0.746,0.07,0
1.2730000000000001,0.149,1
0.47300000000000003,0.088,0
1.6580000000000001,0.029,1
0.611,0.007,0
1.324,0.016,1
0.617,0.155,0
1.302,0,1
1.1440000000000001,0.038,1
0.434,-0.005,0
0.23900000000000002,0.153,0
1.206,0.153,1
0.879,0.132,1
0.47300000000000003,0.048,0
0.9460000000000001,0.076,1
0.594,0.059000000000000004,0
0.509,0.111,0
0.434,0.117,0
1.282,0.159,1
0.41300000000000003,0.043000000000000003,0
0.40800000000000003,0.23500000000000001,0
0.963,0.134,1
0.456,0.11,0
0.558,-0.001,0
0.529,0.14100000000000001,0
1.327,0.14400000000000002,1
1.2670000000000001,0.162,1
0.28700000000000003,0.029,0
0.517,0.105,0
0.628,0.121,0
0.862,0.097,0
0.558,0.06,0
0.501,0.004,0
0.5640000000000001,0,0
1.483,-0.011,1
0.553,0.137,0
0.429,0.052000000000000005,0
0.864,0.062,0
1.199,0.162,1
0.8240000000000001,0.1,0
0.865,0.10400000000000001,0
1.084,0.136,1
0.552,0.152,0
1.489,0.181,1
1.468,-0.001,1
0.504,-0.003,0
0.529,0.037,0
0.743,0.069,0
0.685,0.049,0
0.863,0.078,0
1.342,0.15,1
0.86,0.083,0
1.5050000000000001,0.164,1
1.2730000000000001,0.006,1
0.508,0.037,0
0.786,0.079,0
0.301,-0.012,0
0.553,0.042,0
0.8230000000000001,0.073,0
0.899,0.08600000000000001,1
1.205,0.158,1
0.508,-0.017,0
0.5710000000000001,0.11800000000000001,0
0.68,0.025,0
1.035,0.136,1
0.778,0.092,0
1.74,0.215,1
0.763,0.067,0
1.11,0.063,1
0.15,0,0
0.44,0.028,0
0.6940000000000001,0.046,0
1.464,0.176,1
0.64,0.17,0
0.975,0.149,1
1.101,0.15,1
0.6940000000000001,0.06,0
0.622,0.1,0
0.491,0.177,0
1.4060000000000001,0.151,1
0.909,0.10400000000000001,1
0.6940000000000001,0.051000000000000004,0
1.427,0.108,1
0.713,0.057,0
1.389,0.156,1
0.46900000000000003,0.106,0
1.097,0.138,1
1.048,0.098,1
0.56,0.034,0
1.203,0.159,1
1.201,0.163,1
1.062,0.158,1
0.918,0.148,1
0.999,0.063,1
0.884,0.109,1
1.056,0.145,1
0.503,0.044,0
0.861,0.065,0
1.034,0.073,1
0.53,0.023,0
1.393,0.145,1
1.093,0.094,1
0.446,0.137,0
0.843,0.085,0
0.871,0.052000000000000005,1
0.484,0.14400000000000002,0
0.296,0.098,0
0.429,0.034,0
0.725,0.053,0
1.051,0.121,1
0.6980000000000001,0.052000000000000005,0
0.17400000000000002,-0.013000000000000001,0
0.527,0.14100000000000001,0
0.514,0.157,0
0.376,0.044,0
0.45,0.005,0
0.499,0.148,0
0.5740000000000001,0.031,0
0.779,0.079,0
0.915,0.066,1
0.632,0.088,0
1.294,0.136,1
0.537,0.024,0
0.722,0.066,0
0.659,0.075,0
0.492,0.048,0
1.042,0.152,1
0.558,0.1,0
1.566,0.023,1
0.875,0.052000000000000005,1
0.353,0.008,0
1.2570000000000001,0.149,1
0.429,0.046,0
1.124,0.148,1
0.917,0.093,1
1.0230000000000001,0.149,1
0.9480000000000001,0.043000000000000003,1
0.724,0.079,0
1.214,0.06,1
1.111,0.145,1
0.54,0.015,0
0.335,0.157,0
1.0150000000000001,0.115,1
1.2,0.156,1
0.47900000000000004,0.092,0
1.356,0.176,1
0.524,0.051000000000000004,0
1.6320000000000001,0.188,1
0.55,0.038,0
0.533,0.113,0
0.623,0.065,0
0.657,0.10300000000000001,0
0.543,-0.016,0
0.532,0.08,0
0.8240000000000001,0.034,0
0.654,0.09,0
0.449,0.139,0
0.47900000000000004,0.08,0
1.035,0.146,1
0.983,0.07200000000000001,1
0.51,0.092,0
0.608,0.101,0
0.419,0.028,0
0.41300000000000003,0.146,0
0.41600000000000004,0.098,0
0.537,0.06,0
0.28600000000000003,0.139,0
1.333,0.166,1
0.704,0.06,0
1.355,0.154,1
0.923,0.114,1
1.212,0.147,1
0.529,0.065,0
0.513,0.107,0
0.876,0.082,1
0.384,-0.005,0
0.481,0,0
0.457,-0.01,0
1.073,0.151,1
0.562,0.036000000000000004,0
0.8190000000000001,0.075,0
0.786,0.061,0
1.325,0.184,1
0.792,0.068,0
0.532,0.067,0
0.62,0.049,0
1.3820000000000001,0.145,1
0.443,0.10200000000000001,0
0.882,0.11900000000000001,1
0.887,0.11900000000000001,1
0.457,0.009000000000000001,0
1.228,0.1,1
1.565,-0.005,1
1.494,0.181,1
0.635,0.061,0
0.748,0.073,0
1.368,0.159,1
0.527,-0.003,0
0.5750000000000001,0.052000000000000005,0
0.971,0.088,1
0.47900000000000004,0.105,0
0.547,0.095,0
0.708,0.09,0
0.397,0.10300000000000001,0
1.714,0.216,1
0.765,0.11,0
1.421,0.14200000000000002,1
0.442,0.038,0
1.354,-0.039,1
0.9590000000000001,0.165,1
0.985,0.162,1
0.548,0.038,0
0.68,0.061,0
0.436,0.168,0
1.325,0.165,1
0.482,-0.006,0
0.375,0.06,0
0.429,0.001,0
0.974,0.075,1
0.614,0.056,0
0.481,0.161,0
0.854,0.07200000000000001,0
0.377,0.001,0
0.779,0.07200000000000001,0
0.642,0.032,0
0.966,0.042,1
1.037,0.151,1
1.0090000000000001,0.136,1
1.084,0.136,1
0.55,0.006,0
1.0210000000000001,0.183,1
0.621,0.114,0
1.483,0.17,1
0.9560000000000001,0.06,1
0.758,0.066,0
0.66,0.032,0
0.402,-0.009000000000000001,0
0.8280000000000001,0.07200000000000001,0
0.676,0.053,0
0.926,0.051000000000000004,1
1.0010000000000001,0.14400000000000002,1
0.708,0.039,0
1.1520000000000001,0.162,1
0.503,0.114,0
0.788,0.063,0
1.232,0.20400000000000001,1
0.508,0.039,0
0.463,0.024,0
0.91,0.151,1
0.756,0.048,0
0.582,0.092,0
0.851,0.078,0
0.683,0.055,0
0.587,0.13,0
0.519,0.006,0
0.782,0.113,0
0.739,0.08,0
0.919,0.04,1
0.5710000000000001,0.07200000000000001,0
0.983,0.109,1
0.446,0.133,0
0.34,-0.009000000000000001,0
0.598,0.058,0
0.6,0.056,0
0.21,0.16,0
0.47900000000000004,-0.001,0
1.19,0.14200000000000002,1
0.742,0.063,0
1.178,0.156,1
0.485,0.10300000000000001,0
1.614,0.027,1
0.46900000000000003,0.137,0
0.294,0.08600000000000001,0
0.746,0.051000000000000004,0
0.485,0.11800000000000001,0
0.508,0.096,0
0.595,0.148,0
1.1500000000000001,0.066,1
0.998,0.113,1
0.64,0.094,0
1.6,0.183,1
1.046,0.124,1
0.5760000000000001,0.036000000000000004,0
0.395,0.107,0
0.419,0.05,0
0.786,0.08,0
0.733,0.068,0
0.526,0.094,0
0.903,0.10400000000000001,1
1.006,0.139,1
1.026,0.161,1
1.192,0.148,1
0.34900000000000003,0.008,0
0.666,0.065,0
0.9570000000000001,0.057,1
1.093,0.14,1
1.437,0.017,1
1.581,0.167,1
0.777,0.074,0
0.985,0.148,1
0.34800000000000003,0.093,0
0.619,0.042,0
0.935,0.069,1
1.172,0.154,1
0.352,0.105,0
0.8300000000000001,0.084,0
1.551,0.063,1
0.446,-0.004,0
0.451,-0.006,0
1.164,0.155,1
0.966,0.113,1
0.516,0.048,0
0.374,0.164,0
0.56,0.078,0
0.56,0.078,0
0.494,0.156,0
0.604,0.062,0
1.341,0.11900000000000001,1
1.0170000000000001,0.158,1
0.844,0.10300000000000001,0
1.022,0.149,1
1.565,0.191,1
1.1460000000000001,0.08,1
0.851,0.074,0
0.581,0.026000000000000002,0
0.327,0.005,0
0.7030000000000001,0.057,0
0.7030000000000001,0.057,0
0.556,0.114,0
0.49,0,0
0.812,0.083,0
0.421,0.097,0
0.418,0.094,0
1.276,0.16,1
0.8,0.065,0
0.648,0.11,0
0.867,0.15,1
0.116,0.009000000000000001,0
0.737,0.068,0
1.468,0.17,1
0.549,0.067,0
0.643,0.064,0
0.788,0.139,0
0.41200000000000003,0.098,0
1.03,0.135,1
0.875,0.078,1
1.237,0.085,1
0.5,0.14200000000000002,0
0.746,0.095,0
0.774,0.08600000000000001,0
0.362,-0.009000000000000001,0
0.892,0.055,1
0.51,0.009000000000000001,0
0.511,0.029,0
0.537,0.145,0
0.242,0.167,0
0.734,0.149,0
0.249,-0.004,0
0.543,0.03,0
0.866,0.07100000000000001,0
0.644,0.083,0
0.989,0.14,1
1.297,0.098,1
0.748,0.065,0
0.428,0.042,0
0.613,0.044,0
0.447,0.09,0
1.164,0.136,1
0.962,0.13,1
0.452,0.157,0
0.47600000000000003,0.134,0
1.089,0.151,1
1.088,0.14200000000000002,1
0.5700000000000001,0.044,0
0.883,0.084,1
1.466,0.153,1
1.245,0.154,1
0.859,0.101,0
0.366,0.122,0
0.996,0.069,1
0.581,0.048,0
0.512,0.147,0
0.46900000000000003,0.065,0
0.441,0.08,0
0.39,0.10200000000000001,0
1.127,0.152,1
0.964,0.091,1
0.791,0.09,0
0.594,0.044,0
0.516,0.013000000000000001,0
0.617,0.094,0
0.612,0.079,0
0.452,0.029,0
0.556,0.101,0
1.106,0.062,1
0.709,0.061,0
0.756,0.056,0
0.422,0.156,0
0.858,0.076,0
1.542,0.022,1
1.629,0.051000000000000004,1
0.421,0.111,0
0.873,0.105,1
1.157,0.09,1
0.809,0.088,0
0.904,0.076,1
0.399,0.04,0
1.052,0.14100000000000001,1
0.506,0.16,0
0.8160000000000001,0.047,0
0.369,0.092,0
0.972,0.08,1
0.554,0.052000000000000005,0
1.038,0.133,1
0.972,0.113,1
0.787,0.067,0
0.788,0.07,0
1.1460000000000001,0.154,1
1.032,0.045,1
0.752,0.065,0
0.485,0.167,0
0.441,0.113,0
1.09,0.145,1
0.839,0.082,0
0.498,-0.002,0
0.508,0.08,0
0.47500000000000003,0.084,0
1.165,-0.031,1
0.544,0.10300000000000001,0
0.889,0.081,1
0.667,0.05,0
0.505,0.12,0
0.967,0.085,1
0.46,0.017,0
1.0150000000000001,0.066,1
0.754,0.08700000000000001,0
0.866,0.04,0
1.169,0.152,1
0.736,0.08,0
0.52,0.02,0
0.397,0.11,0
0.662,0.06,0
0.78,0.089,0
0.858,0.095,0
0.669,0.045,0
0.906,0.056,1
1.0050000000000001,0.151,1
0.557,-0.011,0
1.207,0.14400000000000002,1
1.1260000000000001,0.14200000000000002,1
0.498,0.168,0
0.44,0.061,0
0.439,0.147,0
1.102,0.096,1
1.351,0.138,1
1.459,0.166,1
1.054,0.15,1
1.266,0.154,1
1.047,0.045,1
1.039,0.128,1
0.898,0.094,1
0.428,0.107,0
0.56,0.019,0
0.981,0.113,1
1.303,0.014,1
1.355,0.139,1
0.455,0.094,0
1.0210000000000001,0.131,1
0.625,0.109,0
1.244,0.161,1
1.187,0.152,1
1.181,0.115,1
0.522,0.10200000000000001,0
0.649,0.054,0
0.674,0.083,0
1.443,0.158,1
1.3820000000000001,0.003,1
1.032,0.11900000000000001,1
1.5330000000000001,0.019,1
0.681,0.049,0
0.86,0.128,0
0.744,0.074,0
0.714,0.059000000000000004,0
1.342,-0.031,1
0.498,0.138,0
1.118,0.14400000000000002,1
1.028,0.11800000000000001,1
0.905,0.07200000000000001,1
0.559,0.01,0
0.47100000000000003,0.008,0
0.9560000000000001,0.135,1
1.469,0.196,1
0.854,0.079,0
0.685,0.06,0
0.97,0.116,1
1.61,0.178,1
1.122,0.146,1
0.764,0.07,0
0.931,0.092,1
1.316,0.152,1
0.919,0.082,1
0.47400000000000003,0.008,0
0.9560000000000001,0.128,1
0.382,0.101,0
0.658,0.066,0
0.429,-0.01,0
0.709,0.099,0
0.5,0.024,0
0.719,0.081,0
0.41300000000000003,0.051000000000000004,0
0.321,0.10300000000000001,0
1.313,0.003,1
0.531,0.097,0
0.41400000000000003,-0.008,0
0.8290000000000001,0.111,0
0.8320000000000001,0.111,0
0.875,0.079,1
0.45,0.02,0
1.227,0.192,1
0.528,0.137,0
0.449,-0.004,0
1.213,0.128,1
1.219,0.126,1
1.436,0.177,1
1.2670000000000001,0.16,1
0.506,0.168,0
1.01,0.069,1
0.71,0.066,0
0.636,0.158,0
1.1300000000000001,0.14,1
0.609,0.098,0
0.5720000000000001,0.14,0
0.607,0.091,0
1.167,0.156,1
0.493,0.095,0
